fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-08-31,2025,agosto,T3,Andalucía,Herencia. Total viviendas. Número,3094.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Donación. Total viviendas. Número,341.0,Vivienda
2025-08-31,2025,agosto,T3,Andalucía,Compraventa. Total viviendas. Número,12584.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Total. Total viviendas. Número,75623.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Permuta. Total viviendas. Número,61.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Otros. Total viviendas. Número,12761.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Herencia. Total viviendas. Número,13562.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Donación. Total viviendas. Número,1542.0,Vivienda
2025-07-31,2025,julio,T3,España,Total Nacional. Compraventa. Total viviendas. Número,47697.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Total. Total viviendas. Número,14796.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Permuta. Total viviendas. Número,7.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Otros. Total viviendas. Número,2811.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Herencia. Total viviendas. Número,2286.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Donación. Total viviendas. Número,282.0,Vivienda
2025-07-31,2025,julio,T3,Andalucía,Compraventa. Total viviendas. Número,9410.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Total. Total viviendas. Número,101839.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Permuta. Total viviendas. Número,91.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Otros. Total viviendas. Número,16471.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Herencia. Total viviendas. Número,18418.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Donación. Total viviendas. Número,2129.0,Vivienda
2025-06-30,2025,junio,T2,España,Total Nacional. Compraventa. Total viviendas. Número,64730.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Total. Total viviendas. Número,19822.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Permuta. Total viviendas. Número,11.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Otros. Total viviendas. Número,3022.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Herencia. Total viviendas. Número,3301.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Donación. Total viviendas. Número,393.0,Vivienda
2025-06-30,2025,junio,T2,Andalucía,Compraventa. Total viviendas. Número,13095.0,Vivienda
