fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-05-31,2025,mayo,T2,España,Total Nacional. Cobre. Índice. Base 2011,134.483,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Ceramica. Índice. Base 2011,147.457,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Cemento. Índice. Base 2011,149.742,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Aridos y rocas. Índice. Base 2011,131.66,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Aluminio. Índice. Base 2011,140.78,Índice
2025-05-31,2025,mayo,T2,España,Total Nacional. Acero. Base 2011. Índice,127.207,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Vidrio. Índice. Base 2011,143.669,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Productos quimicos. Índice. Base 2011,131.552,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Productos plásticos. Índice. Base 2011,126.816,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Materiales explosivos. Índice. Base 2011,135.193,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Materiales electrónicos. Índice. Base 2011,121.117,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Madera. Índice. Base 2011,140.085,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Ligantes. Base 2011. Índice,132.893,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Focos y luminarias. Índice. Base 2011,114.666,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Energía. Índice. Base 2011,117.972,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Cobre. Índice. Base 2011,138.763,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Ceramica. Índice. Base 2011,147.329,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Cemento. Índice. Base 2011,150.429,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Aridos y rocas. Índice. Base 2011,131.736,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Aluminio. Índice. Base 2011,142.871,Índice
2025-04-30,2025,abril,T2,España,Total Nacional. Acero. Base 2011. Índice,127.397,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Vidrio. Índice. Base 2011,142.359,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Productos quimicos. Índice. Base 2011,131.56,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Productos plásticos. Índice. Base 2011,126.9,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Materiales explosivos. Índice. Base 2011,134.989,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Materiales electrónicos. Índice. Base 2011,121.201,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Madera. Índice. Base 2011,139.743,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Ligantes. Base 2011. Índice,139.617,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Focos y luminarias. Índice. Base 2011,114.666,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Energía. Índice. Base 2011,121.338,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Cobre. Índice. Base 2011,134.171,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Ceramica. Índice. Base 2011,147.483,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Cemento. Índice. Base 2011,149.277,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Aridos y rocas. Índice. Base 2011,131.629,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Aluminio. Índice. Base 2011,148.464,Índice
2025-03-31,2025,marzo,T1,España,Total Nacional. Acero. Base 2011. Índice,127.263,Índice
