fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-11-30,2025,noviembre,T4,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,28.3,Tasas
2025-10-31,2025,octubre,T4,España,Ingeniería civil. Índice. Datos ajustados de calendario,104.1,Índice
2025-10-31,2025,octubre,T4,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,3.7,Tasas
2025-10-31,2025,octubre,T4,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-7.532,Tasas
2025-10-31,2025,octubre,T4,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,-9.9,Tasas
2025-10-31,2025,octubre,T4,España,Construcción. Índice. Datos ajustados de calendario,127.3,Índice
2025-10-31,2025,octubre,T4,España,Construcción. Variación mensual. Datos ajustados de calendario,-3.8,Tasas
2025-10-31,2025,octubre,T4,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,25.91,Tasas
2025-10-31,2025,octubre,T4,España,Construcción. Variación anual. Datos ajustados de calendario,20.3,Tasas
2025-10-31,2025,octubre,T4,España,Construcción de edificios. Índice. Datos ajustados de calendario,93.8,Índice
2025-10-31,2025,octubre,T4,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,17.4,Tasas
2025-10-31,2025,octubre,T4,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,4.851,Tasas
2025-10-31,2025,octubre,T4,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-4.9,Tasas
2025-10-31,2025,octubre,T4,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,152.2,Índice
2025-10-31,2025,octubre,T4,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,-7.5,Tasas
2025-10-31,2025,octubre,T4,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,31.779,Tasas
2025-10-31,2025,octubre,T4,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,27.3,Tasas
2025-09-30,2025,septiembre,T3,España,Ingeniería civil. Índice. Datos ajustados de calendario,100.4,Índice
2025-09-30,2025,septiembre,T3,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,9.2,Tasas
2025-09-30,2025,septiembre,T3,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-7.252,Tasas
2025-09-30,2025,septiembre,T3,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,-3.0,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción. Índice. Datos ajustados de calendario,132.3,Índice
2025-09-30,2025,septiembre,T3,España,Construcción. Variación mensual. Datos ajustados de calendario,17.2,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,26.521,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción. Variación anual. Datos ajustados de calendario,35.3,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción de edificios. Índice. Datos ajustados de calendario,79.9,Índice
2025-09-30,2025,septiembre,T3,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,5.5,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción de edificios. Variación de la media en lo que va de año. Datos ajustados de calendario,5.921,Tasas
2025-09-30,2025,septiembre,T3,España,Construcción de edificios. Variación anual. Datos ajustados de calendario,-6.1,Tasas
2025-09-30,2025,septiembre,T3,España,Actividades de construcción especializada. Índice. Datos ajustados de calendario,164.5,Índice
2025-09-30,2025,septiembre,T3,España,Actividades de construcción especializada. Variación mensual. Datos ajustados de calendario,19.2,Tasas
2025-09-30,2025,septiembre,T3,España,Actividades de construcción especializada. Variación de la media en lo que va de año. Datos ajustados de calendario,32.272,Tasas
2025-09-30,2025,septiembre,T3,España,Actividades de construcción especializada. Variación anual. Datos ajustados de calendario,41.0,Tasas
2025-08-31,2025,agosto,T3,España,Ingeniería civil. Índice. Datos ajustados de calendario,91.9,Índice
2025-08-31,2025,agosto,T3,España,Ingeniería civil. Variación mensual. Datos ajustados de calendario,11.7,Tasas
2025-08-31,2025,agosto,T3,España,Ingeniería civil. Variación de la media en lo que va de año. Datos ajustados de calendario,-7.765,Tasas
2025-08-31,2025,agosto,T3,España,Ingeniería civil. Variación anual. Datos ajustados de calendario,-0.6,Tasas
2025-08-31,2025,agosto,T3,España,Construcción. Índice. Datos ajustados de calendario,112.9,Índice
2025-08-31,2025,agosto,T3,España,Construcción. Variación mensual. Datos ajustados de calendario,13.2,Tasas
2025-08-31,2025,agosto,T3,España,Construcción. Variación de la media en lo que va de año. Datos ajustados de calendario,25.537,Tasas
2025-08-31,2025,agosto,T3,España,Construcción. Variación anual. Datos ajustados de calendario,16.8,Tasas
2025-08-31,2025,agosto,T3,España,Construcción de edificios. Índice. Datos ajustados de calendario,75.8,Índice
2025-08-31,2025,agosto,T3,España,Construcción de edificios. Variación mensual. Datos ajustados de calendario,-3.7,Tasas
