fecha,anio,mes,trimestre,ambito,indicador,valor,unidad
2025-08-31,2025,agosto,T3,Andalucía,Número. Fincas Rústicas,4770.0,Finca
2025-07-31,2025,julio,T3,España,Número. Total Nacional. Total fincas,155256.0,Finca
2025-07-31,2025,julio,T3,España,Número. Total Nacional. Fincas urbanas: viviendas,75623.0,Finca
2025-07-31,2025,julio,T3,España,Número. Total Nacional. Fincas urbanas: solares,5985.0,Finca
2025-07-31,2025,julio,T3,España,Número. Total Nacional. Fincas urbanas: Otras urbanas,45531.0,Finca
2025-07-31,2025,julio,T3,España,Número. Total Nacional. Fincas Urbanas: Total,127139.0,Finca
2025-07-31,2025,julio,T3,España,Número. Total Nacional. Fincas Rústicas,28117.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Número. Total fincas,27313.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Número. Fincas urbanas: viviendas,14796.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Número. Fincas urbanas: solares,1110.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Número. Fincas urbanas: Otras urbanas,7833.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Número. Fincas Urbanas: Total,23739.0,Finca
2025-07-31,2025,julio,T3,Andalucía,Número. Fincas Rústicas,3574.0,Finca
2025-06-30,2025,junio,T2,España,Número. Total Nacional. Total fincas,209132.0,Finca
2025-06-30,2025,junio,T2,España,Número. Total Nacional. Fincas urbanas: viviendas,101839.0,Finca
2025-06-30,2025,junio,T2,España,Número. Total Nacional. Fincas urbanas: solares,8013.0,Finca
2025-06-30,2025,junio,T2,España,Número. Total Nacional. Fincas urbanas: Otras urbanas,61600.0,Finca
2025-06-30,2025,junio,T2,España,Número. Total Nacional. Fincas Urbanas: Total,171452.0,Finca
2025-06-30,2025,junio,T2,España,Número. Total Nacional. Fincas Rústicas,37680.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Número. Total fincas,35944.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Número. Fincas urbanas: viviendas,19822.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Número. Fincas urbanas: solares,1537.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Número. Fincas urbanas: Otras urbanas,9470.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Número. Fincas Urbanas: Total,30829.0,Finca
2025-06-30,2025,junio,T2,Andalucía,Número. Fincas Rústicas,5115.0,Finca
